customer_id,promotion,cost,responded,revenue_lift,roi
C0117,Points bonus,2.0,0,0.0,-1.0
C0117,Member exclusive,1.5,0,0.0,-1.0
C0118,20% off,3.0,0,0.0,-1.0
C0118,BOGO,4.5,0,0.0,-1.0
C0118,Free item,3.5,1,21.0,5.0
C0118,Points bonus,2.0,0,0.0,-1.0
C0118,Member exclusive,1.5,0,0.0,-1.0
C0119,20% off,3.0,0,0.0,-1.0
C0119,BOGO,4.5,0,0.0,-1.0
C0119,Free item,3.5,0,0.0,-1.0
C0119,Points bonus,2.0,1,12.0,5.0
C0119,Member exclusive,1.5,0,0.0,-1.0
C0120,20% off,3.0,0,0.0,-1.0
C0120,BOGO,4.5,0,0.0,-1.0
C0120,Free item,3.5,0,0.0,-1.0
C0120,Points bonus,2.0,0,0.0,-1.0
C0120,Member exclusive,1.5,0,0.0,-1.0
C0121,20% off,3.0,0,0.0,-1.0
C0121,BOGO,4.5,0,0.0,-1.0
C0121,Free item,3.5,1,0.0,-1.0
C0121,Points bonus,2.0,0,0.0,-1.0
C0121,Member exclusive,1.5,1,0.0,-1.0
C0122,20% off,3.0,0,0.0,-1.0
C0122,BOGO,4.5,0,0.0,-1.0
C0122,Free item,3.5,1,21.0,5.0
C0122,Points bonus,2.0,0,0.0,-1.0
C0122,Member exclusive,1.5,0,0.0,-1.0
C0123,20% off,3.0,1,18.0,5.0
C0123,BOGO,4.5,0,0.0,-1.0
C0123,Free item,3.5,0,0.0,-1.0
C0123,Points bonus,2.0,1,12.0,5.0
C0123,Member exclusive,1.5,0,0.0,-1.0
C0124,20% off,3.0,0,0.0,-1.0
C0124,BOGO,4.5,0,0.0,-1.0
C0124,Free item,3.5,0,0.0,-1.0
C0124,Points bonus,2.0,0,0.0,-1.0
C0124,Member exclusive,1.5,1,9.0,5.0
C0125,20% off,3.0,1,18.0,5.0
C0125,BOGO,4.5,0,0.0,-1.0
C0125,Free item,3.5,0,0.0,-1.0
C0125,Points bonus,2.0,0,0.0,-1.0
C0125,Member exclusive,1.5,0,0.0,-1.0
C0126,20% off,3.0,0,0.0,-1.0
C0126,BOGO,4.5,0,0.0,-1.0
C0126,Free item,3.5,0,0.0,-1.0
C0126,Points bonus,2.0,0,0.0,-1.0
C0126,Member exclusive,1.5,0,0.0,-1.0
C0127,20% off,3.0,0,0.0,-1.0
C0127,BOGO,4.5,0,0.0,-1.0
C0127,Free item,3.5,1,21.0,5.0
C0127,Points bonus,2.0,0,0.0,-1.0
C0127,Member exclusive,1.5,0,0.0,-1.0
C0128,20% off,3.0,0,0.0,-1.0
C0128,BOGO,4.5,0,0.0,-1.0
C0128,Free item,3.5,1,21.0,5.0
C0128,Points bonus,2.0,0,0.0,-1.0
C0128,Member exclusive,1.5,0,0.0,-1.0
C0129,20% off,3.0,0,0.0,-1.0
C0129,BOGO,4.5,0,0.0,-1.0
C0129,Free item,3.5,0,0.0,-1.0
C0129,Points bonus,2.0,0,0.0,-1.0
C0129,Member exclusive,1.5,0,0.0,-1.0
C0130,20% off,3.0,0,0.0,-1.0
C0130,BOGO,4.5,0,0.0,-1.0
C0130,Free item,3.5,0,0.0,-1.0
C0130,Points bonus,2.0,0,0.0,-1.0
C0130,Member exclusive,1.5,0,0.0,-1.0
C0131,20% off,3.0,1,18.0,5.0
C0131,BOGO,4.5,1,27.0,5.0
C0131,Free item,3.5,1,21.0,5.0
C0131,Points bonus,2.0,1,12.0,5.0
C0131,Member exclusive,1.5,1,9.0,5.0
C0132,20% off,3.0,0,0.0,-1.0
C0132,BOGO,4.5,0,0.0,-1.0
C0132,Free item,3.5,0,0.0,-1.0
C0132,Points bonus,2.0,1,12.0,5.0
C0132,Member exclusive,1.5,0,0.0,-1.0
C0133,20% off,3.0,0,0.0,-1.0
C0133,BOGO,4.5,0,0.0,-1.0
C0133,Free item,3.5,1,21.0,5.0
C0133,Points bonus,2.0,0,0.0,-1.0
C0133,Member exclusive,1.5,0,0.0,-1.0
C0134,20% off,3.0,1,18.0,5.0
C0134,BOGO,4.5,1,27.0,5.0
C0134,Free item,3.5,0,0.0,-1.0
C0134,Points bonus,2.0,0,0.0,-1.0
C0134,Member exclusive,1.5,1,9.0,5.0
C0135,20% off,3.0,1,18.0,5.0
C0135,BOGO,4.5,1,27.0,5.0
C0135,Free item,3.5,1,21.0,5.0
C0135,Points bonus,2.0,1,12.0,5.0
C0135,Member exclusive,1.5,0,0.0,-1.0
C0136,20% off,3.0,0,0.0,-1.0
C0136,BOGO,4.5,1,27.0,5.0
C0136,Free item,3.5,0,0.0,-1.0
C0136,Points bonus,2.0,1,12.0,5.0
C0136,Member exclusive,1.5,0,0.0,-1.0
C0137,20% off,3.0,1,18.0,5.0
C0137,BOGO,4.5,0,0.0,-1.0
C0137,Free item,3.5,1,21.0,5.0
C0137,Points bonus,2.0,0,0.0,-1.0
C0137,Member exclusive,1.5,0,0.0,-1.0
C0138,20% off,3.0,0,0.0,-1.0
C0138,BOGO,4.5,1,27.0,5.0
C0138,Free item,3.5,1,21.0,5.0
C0138,Points bonus,2.0,1,12.0,5.0
C0138,Member exclusive,1.5,0,0.0,-1.0
C0139,20% off,3.0,0,0.0,-1.0
C0139,BOGO,4.5,0,0.0,-1.0
C0139,Free item,3.5,0,0.0,-1.0
C0139,Points bonus,2.0,0,0.0,-1.0
C0139,Member exclusive,1.5,0,0.0,-1.0
C0140,20% off,3.0,0,0.0,-1.0
C0140,BOGO,4.5,0,0.0,-1.0
C0140,Free item,3.5,0,0.0,-1.0
C0140,Points bonus,2.0,1,12.0,5.0
C0140,Member exclusive,1.5,0,0.0,-1.0
C0141,20% off,3.0,0,0.0,-1.0
C0141,BOGO,4.5,0,0.0,-1.0
C0141,Free item,3.5,0,0.0,-1.0
C0141,Points bonus,2.0,1,12.0,5.0
C0141,Member exclusive,1.5,0,0.0,-1.0
C0142,20% off,3.0,0,0.0,-1.0
C0142,BOGO,4.5,1,27.0,5.0
C0142,Free item,3.5,1,21.0,5.0
C0142,Points bonus,2.0,1,12.0,5.0
C0142,Member exclusive,1.5,0,0.0,-1.0
C0143,20% off,3.0,0,0.0,-1.0
C0143,BOGO,4.5,0,0.0,-1.0
C0143,Free item,3.5,1,21.0,5.0
C0143,Points bonus,2.0,1,12.0,5.0
C0143,Member exclusive,1.5,1,9.0,5.0
C0144,20% off,3.0,1,18.0,5.0
C0144,BOGO,4.5,0,0.0,-1.0
C0144,Free item,3.5,0,0.0,-1.0
C0144,Points bonus,2.0,0,0.0,-1.0
C0144,Member exclusive,1.5,0,0.0,-1.0
C0145,20% off,3.0,0,0.0,-1.0
C0145,BOGO,4.5,0,0.0,-1.0
C0145,Free item,3.5,0,0.0,-1.0
C0145,Points bonus,2.0,0,0.0,-1.0
C0145,Member exclusive,1.5,0,0.0,-1.0
C0146,20% off,3.0,0,0.0,-1.0
C0146,BOGO,4.5,0,0.0,-1.0
C0146,Free item,3.5,0,0.0,-1.0
C0146,Points bonus,2.0,0,0.0,-1.0
C0146,Member exclusive,1.5,0,0.0,-1.0
C0147,20% off,3.0,0,0.0,-1.0
C0147,BOGO,4.5,0,0.0,-1.0
C0147,Free item,3.5,1,21.0,5.0
C0147,Points bonus,2.0,0,0.0,-1.0
C0147,Member exclusive,1.5,1,9.0,5.0
C0148,20% off,3.0,0,0.0,-1.0
C0148,BOGO,4.5,0,0.0,-1.0
C0148,Free item,3.5,1,21.0,5.0
C0148,Points bonus,2.0,1,12.0,5.0
C0148,Member exclusive,1.5,1,9.0,5.0
C0149,20% off,3.0,0,0.0,-1.0
C0149,BOGO,4.5,1,0.0,-1.0
C0149,Free item,3.5,0,0.0,-1.0
C0149,Points bonus,2.0,1,0.0,-1.0
C0149,Member exclusive,1.5,0,0.0,-1.0
C0150,20% off,3.0,0,0.0,-1.0
C0150,BOGO,4.5,1,27.0,5.0
C0150,Free item,3.5,0,0.0,-1.0
C0150,Points bonus,2.0,0,0.0,-1.0
C0150,Member exclusive,1.5,0,0.0,-1.0
C0151,20% off,3.0,1,18.0,5.0
C0151,BOGO,4.5,0,0.0,-1.0
C0151,Free item,3.5,1,21.0,5.0
C0151,Points bonus,2.0,1,12.0,5.0
C0151,Member exclusive,1.5,0,0.0,-1.0
C0152,20% off,3.0,0,0.0,-1.0
C0152,BOGO,4.5,0,0.0,-1.0
C0152,Free item,3.5,0,0.0,-1.0
C0152,Points bonus,2.0,0,0.0,-1.0
C0152,Member exclusive,1.5,0,0.0,-1.0
C0153,20% off,3.0,1,9.58,2.19
C0153,BOGO,4.5,0,0.0,-1.0
C0153,Free item,3.5,0,0.0,-1.0
C0153,Points bonus,2.0,1,12.0,5.0
C0153,Member exclusive,1.5,0,0.0,-1.0
C0154,20% off,3.0,1,18.0,5.0
C0154,BOGO,4.5,1,27.0,5.0
C0154,Free item,3.5,0,0.0,-1.0
C0154,Points bonus,2.0,0,0.0,-1.0
C0154,Member exclusive,1.5,0,0.0,-1.0
C0155,20% off,3.0,0,0.0,-1.0
C0155,BOGO,4.5,0,0.0,-1.0
C0155,Free item,3.5,0,0.0,-1.0
C0155,Points bonus,2.0,0,0.0,-1.0
C0155,Member exclusive,1.5,0,0.0,-1.0
C0156,20% off,3.0,1,9.56,2.19
C0156,BOGO,4.5,0,0.0,-1.0
C0156,Free item,3.5,0,0.0,-1.0
C0156,Points bonus,2.0,0,0.0,-1.0
C0156,Member exclusive,1.5,0,0.0,-1.0
C0157,20% off,3.0,0,0.0,-1.0
C0157,BOGO,4.5,1,24.04,4.34
C0157,Free item,3.5,1,15.55,3.44
C0157,Points bonus,2.0,0,0.0,-1.0
C0157,Member exclusive,1.5,0,0.0,-1.0
C0158,20% off,3.0,0,0.0,-1.0
C0158,BOGO,4.5,0,0.0,-1.0
C0158,Free item,3.5,0,0.0,-1.0
C0158,Points bonus,2.0,0,0.0,-1.0
C0158,Member exclusive,1.5,0,0.0,-1.0
C0159,20% off,3.0,1,18.0,5.0
C0159,BOGO,4.5,1,27.0,5.0
C0159,Free item,3.5,0,0.0,-1.0
C0159,Points bonus,2.0,1,12.0,5.0
C0159,Member exclusive,1.5,0,0.0,-1.0
C0160,20% off,3.0,0,0.0,-1.0
C0160,BOGO,4.5,0,0.0,-1.0
C0160,Free item,3.5,0,0.0,-1.0
C0160,Points bonus,2.0,0,0.0,-1.0
C0160,Member exclusive,1.5,0,0.0,-1.0
C0161,20% off,3.0,0,0.0,-1.0
C0161,BOGO,4.5,1,27.0,5.0
C0161,Free item,3.5,0,0.0,-1.0
C0161,Points bonus,2.0,0,0.0,-1.0
C0161,Member exclusive,1.5,0,0.0,-1.0
C0162,20% off,3.0,0,0.0,-1.0
C0162,BOGO,4.5,1,27.0,5.0
C0162,Free item,3.5,1,21.0,5.0
C0162,Points bonus,2.0,0,0.0,-1.0
C0162,Member exclusive,1.5,1,9.0,5.0
C0163,20% off,3.0,0,0.0,-1.0
C0163,BOGO,4.5,0,0.0,-1.0
C0163,Free item,3.5,0,0.0,-1.0
C0163,Points bonus,2.0,0,0.0,-1.0
C0163,Member exclusive,1.5,0,0.0,-1.0
C0164,20% off,3.0,0,0.0,-1.0
C0164,BOGO,4.5,1,27.0,5.0
C0164,Free item,3.5,1,21.0,5.0
C0164,Points bonus,2.0,1,12.0,5.0
C0164,Member exclusive,1.5,1,9.0,5.0
C0165,20% off,3.0,0,0.0,-1.0
C0165,BOGO,4.5,1,27.0,5.0
C0165,Free item,3.5,1,21.0,5.0
C0165,Points bonus,2.0,1,12.0,5.0
C0165,Member exclusive,1.5,0,0.0,-1.0
C0166,20% off,3.0,0,0.0,-1.0
C0166,BOGO,4.5,0,0.0,-1.0
C0166,Free item,3.5,0,0.0,-1.0
C0166,Points bonus,2.0,0,0.0,-1.0
C0166,Member exclusive,1.5,0,0.0,-1.0
C0167,20% off,3.0,1,16.3,4.43
C0167,BOGO,4.5,0,0.0,-1.0
C0167,Free item,3.5,1,21.0,5.0
C0167,Points bonus,2.0,0,0.0,-1.0
C0167,Member exclusive,1.5,0,0.0,-1.0
C0168,20% off,3.0,0,0.0,-1.0
C0168,BOGO,4.5,0,0.0,-1.0
C0168,Free item,3.5,0,0.0,-1.0
C0168,Points bonus,2.0,0,0.0,-1.0
C0168,Member exclusive,1.5,1,9.0,5.0
C0169,20% off,3.0,1,15.69,4.23
C0169,BOGO,4.5,1,27.0,5.0
C0169,Free item,3.5,1,21.0,5.0
C0169,Points bonus,2.0,0,0.0,-1.0
C0169,Member exclusive,1.5,0,0.0,-1.0
C0170,20% off,3.0,1,18.0,5.0
C0170,BOGO,4.5,0,0.0,-1.0
C0170,Free item,3.5,0,0.0,-1.0
C0170,Points bonus,2.0,0,0.0,-1.0
C0170,Member exclusive,1.5,0,0.0,-1.0
C0171,20% off,3.0,0,0.0,-1.0
C0171,BOGO,4.5,1,0.0,-1.0
C0171,Free item,3.5,0,0.0,-1.0
C0171,Points bonus,2.0,1,0.0,-1.0
C0171,Member exclusive,1.5,0,0.0,-1.0
C0172,20% off,3.0,0,0.0,-1.0
C0172,BOGO,4.5,0,0.0,-1.0
C0172,Free item,3.5,0,0.0,-1.0
C0172,Points bonus,2.0,0,0.0,-1.0
C0172,Member exclusive,1.5,0,0.0,-1.0
C0173,20% off,3.0,0,0.0,-1.0
C0173,BOGO,4.5,0,0.0,-1.0
C0173,Free item,3.5,0,0.0,-1.0
C0173,Points bonus,2.0,0,0.0,-1.0
C0173,Member exclusive,1.5,1,9.0,5.0
C0174,20% off,3.0,0,0.0,-1.0
C0174,BOGO,4.5,1,27.0,5.0
C0174,Free item,3.5,0,0.0,-1.0
C0174,Points bonus,2.0,0,0.0,-1.0
C0174,Member exclusive,1.5,1,9.0,5.0
C0175,20% off,3.0,1,0.0,-1.0
C0175,BOGO,4.5,0,0.0,-1.0
C0175,Free item,3.5,0,0.0,-1.0
C0175,Points bonus,2.0,0,0.0,-1.0
C0175,Member exclusive,1.5,0,0.0,-1.0
C0176,20% off,3.0,0,0.0,-1.0
C0176,BOGO,4.5,1,27.0,5.0
C0176,Free item,3.5,0,0.0,-1.0
C0176,Points bonus,2.0,1,12.0,5.0
C0176,Member exclusive,1.5,0,0.0,-1.0
C0177,20% off,3.0,0,0.0,-1.0
C0177,BOGO,4.5,0,0.0,-1.0
C0177,Free item,3.5,0,0.0,-1.0
C0177,Points bonus,2.0,0,0.0,-1.0
C0177,Member exclusive,1.5,0,0.0,-1.0
C0178,20% off,3.0,0,0.0,-1.0
C0178,BOGO,4.5,0,0.0,-1.0
C0178,Free item,3.5,1,21.0,5.0
C0178,Points bonus,2.0,1,12.0,5.0
C0178,Member exclusive,1.5,0,0.0,-1.0
C0179,20% off,3.0,0,0.0,-1.0
C0179,BOGO,4.5,0,0.0,-1.0
C0179,Free item,3.5,1,21.0,5.0
C0179,Points bonus,2.0,0,0.0,-1.0
C0179,Member exclusive,1.5,0,0.0,-1.0
C0180,20% off,3.0,0,0.0,-1.0
C0180,BOGO,4.5,0,0.0,-1.0
C0180,Free item,3.5,0,0.0,-1.0
C0180,Points bonus,2.0,0,0.0,-1.0
C0180,Member exclusive,1.5,1,9.0,5.0
C0181,20% off,3.0,0,0.0,-1.0
C0181,BOGO,4.5,0,0.0,-1.0
C0181,Free item,3.5,0,0.0,-1.0
C0181,Points bonus,2.0,0,0.0,-1.0
C0181,Member exclusive,1.5,1,9.0,5.0
C0182,20% off,3.0,0,0.0,-1.0
C0182,BOGO,4.5,0,0.0,-1.0
C0182,Free item,3.5,0,0.0,-1.0
C0182,Points bonus,2.0,0,0.0,-1.0
C0182,Member exclusive,1.5,0,0.0,-1.0
C0183,20% off,3.0,0,0.0,-1.0
C0183,BOGO,4.5,0,0.0,-1.0
C0183,Free item,3.5,0,0.0,-1.0
C0183,Points bonus,2.0,0,0.0,-1.0
C0183,Member exclusive,1.5,0,0.0,-1.0
C0184,20% off,3.0,1,18.0,5.0
C0184,BOGO,4.5,0,0.0,-1.0
C0184,Free item,3.5,0,0.0,-1.0
C0184,Points bonus,2.0,0,0.0,-1.0
C0184,Member exclusive,1.5,1,9.0,5.0
C0185,20% off,3.0,0,0.0,-1.0
C0185,BOGO,4.5,0,0.0,-1.0
C0185,Free item,3.5,1,21.0,5.0
C0185,Points bonus,2.0,0,0.0,-1.0
C0185,Member exclusive,1.5,0,0.0,-1.0
C0186,20% off,3.0,0,0.0,-1.0
C0186,BOGO,4.5,0,0.0,-1.0
C0186,Free item,3.5,0,0.0,-1.0
C0186,Points bonus,2.0,0,0.0,-1.0
C0186,Member exclusive,1.5,0,0.0,-1.0
C0187,20% off,3.0,0,0.0,-1.0
C0187,BOGO,4.5,1,17.69,2.93
C0187,Free item,3.5,0,0.0,-1.0
C0187,Points bonus,2.0,1,12.0,5.0
C0187,Member exclusive,1.5,0,0.0,-1.0
C0188,20% off,3.0,1,18.0,5.0
C0188,BOGO,4.5,1,27.0,5.0
C0188,Free item,3.5,0,0.0,-1.0
C0188,Points bonus,2.0,1,12.0,5.0
C0188,Member exclusive,1.5,0,0.0,-1.0
C0189,20% off,3.0,0,0.0,-1.0
C0189,BOGO,4.5,0,0.0,-1.0
C0189,Free item,3.5,0,0.0,-1.0
C0189,Points bonus,2.0,0,0.0,-1.0
C0189,Member exclusive,1.5,0,0.0,-1.0
C0190,20% off,3.0,0,0.0,-1.0
C0190,BOGO,4.5,1,0.0,-1.0
C0190,Free item,3.5,0,0.0,-1.0
C0190,Points bonus,2.0,0,0.0,-1.0
C0190,Member exclusive,1.5,0,0.0,-1.0
C0191,20% off,3.0,0,0.0,-1.0
C0191,BOGO,4.5,0,0.0,-1.0
C0191,Free item,3.5,0,0.0,-1.0
C0191,Points bonus,2.0,0,0.0,-1.0
C0191,Member exclusive,1.5,0,0.0,-1.0
C0192,20% off,3.0,0,0.0,-1.0
C0192,BOGO,4.5,0,0.0,-1.0
C0192,Free item,3.5,0,0.0,-1.0
C0192,Points bonus,2.0,0,0.0,-1.0
C0192,Member exclusive,1.5,0,0.0,-1.0
C0193,20% off,3.0,0,0.0,-1.0
C0193,BOGO,4.5,0,0.0,-1.0
C0193,Free item,3.5,0,0.0,-1.0
C0193,Points bonus,2.0,0,0.0,-1.0
C0193,Member exclusive,1.5,0,0.0,-1.0
C0194,20% off,3.0,0,0.0,-1.0
C0194,BOGO,4.5,0,0.0,-1.0
C0194,Free item,3.5,1,21.0,5.0
C0194,Points bonus,2.0,0,0.0,-1.0
C0194,Member exclusive,1.5,1,9.0,5.0
C0195,20% off,3.0,0,0.0,-1.0
C0195,BOGO,4.5,0,0.0,-1.0
C0195,Free item,3.5,0,0.0,-1.0
C0195,Points bonus,2.0,0,0.0,-1.0
C0195,Member exclusive,1.5,0,0.0,-1.0
C0196,20% off,3.0,1,16.69,4.56
C0196,BOGO,4.5,1,27.0,5.0
C0196,Free item,3.5,1,19.25,4.5
C0196,Points bonus,2.0,0,0.0,-1.0
C0196,Member exclusive,1.5,1,9.0,5.0
C0197,20% off,3.0,0,0.0,-1.0
C0197,BOGO,4.5,0,0.0,-1.0
C0197,Free item,3.5,0,0.0,-1.0
C0197,Points bonus,2.0,0,0.0,-1.0
C0197,Member exclusive,1.5,0,0.0,-1.0
C0198,20% off,3.0,1,18.0,5.0
C0198,BOGO,4.5,0,0.0,-1.0
C0198,Free item,3.5,0,0.0,-1.0
C0198,Points bonus,2.0,0,0.0,-1.0
C0198,Member exclusive,1.5,0,0.0,-1.0
C0199,20% off,3.0,0,0.0,-1.0
C0199,BOGO,4.5,0,0.0,-1.0
C0199,Free item,3.5,1,21.0,5.0
C0199,Points bonus,2.0,0,0.0,-1.0
C0199,Member exclusive,1.5,0,0.0,-1.0
C0200,20% off,3.0,0,0.0,-1.0
C0200,BOGO,4.5,0,0.0,-1.0
C0200,Free item,3.5,0,0.0,-1.0
C0200,Points bonus,2.0,0,0.0,-1.0
C0200,Member exclusive,1.5,0,0.0,-1.0
C0201,20% off,3.0,0,0.0,-1.0
C0201,BOGO,4.5,0,0.0,-1.0
C0201,Free item,3.5,0,0.0,-1.0
C0201,Points bonus,2.0,0,0.0,-1.0
C0201,Member exclusive,1.5,0,0.0,-1.0
C0202,20% off,3.0,0,0.0,-1.0
C0202,BOGO,4.5,0,0.0,-1.0
C0202,Free item,3.5,0,0.0,-1.0
C0202,Points bonus,2.0,0,0.0,-1.0
C0202,Member exclusive,1.5,0,0.0,-1.0
C0203,20% off,3.0,0,0.0,-1.0
C0203,BOGO,4.5,0,0.0,-1.0
C0203,Free item,3.5,0,0.0,-1.0
C0203,Points bonus,2.0,0,0.0,-1.0
C0203,Member exclusive,1.5,0,0.0,-1.0
C0204,20% off,3.0,0,0.0,-1.0
C0204,BOGO,4.5,1,27.0,5.0
C0204,Free item,3.5,0,0.0,-1.0
C0204,Points bonus,2.0,1,12.0,5.0
C0204,Member exclusive,1.5,1,9.0,5.0
C0205,20% off,3.0,0,0.0,-1.0
C0205,BOGO,4.5,0,0.0,-1.0
C0205,Free item,3.5,0,0.0,-1.0
C0205,Points bonus,2.0,0,0.0,-1.0
C0205,Member exclusive,1.5,0,0.0,-1.0
C0206,20% off,3.0,0,0.0,-1.0
C0206,BOGO,4.5,0,0.0,-1.0
C0206,Free item,3.5,0,0.0,-1.0
C0206,Points bonus,2.0,0,0.0,-1.0
C0206,Member exclusive,1.5,0,0.0,-1.0
C0207,20% off,3.0,1,18.0,5.0
C0207,BOGO,4.5,1,27.0,5.0
C0207,Free item,3.5,0,0.0,-1.0
C0207,Points bonus,2.0,0,0.0,-1.0
C0207,Member exclusive,1.5,1,9.0,5.0
C0208,20% off,3.0,0,0.0,-1.0
C0208,BOGO,4.5,0,0.0,-1.0
C0208,Free item,3.5,0,0.0,-1.0
C0208,Points bonus,2.0,0,0.0,-1.0
C0208,Member exclusive,1.5,0,0.0,-1.0
C0209,20% off,3.0,0,0.0,-1.0
C0209,BOGO,4.5,0,0.0,-1.0
C0209,Free item,3.5,0,0.0,-1.0
C0209,Points bonus,2.0,0,0.0,-1.0
C0209,Member exclusive,1.5,0,0.0,-1.0
C0210,20% off,3.0,0,0.0,-1.0
C0210,BOGO,4.5,0,0.0,-1.0
C0210,Free item,3.5,0,0.0,-1.0
C0210,Points bonus,2.0,0,0.0,-1.0
C0210,Member exclusive,1.5,0,0.0,-1.0
C0211,20% off,3.0,1,18.0,5.0
C0211,BOGO,4.5,0,0.0,-1.0
C0211,Free item,3.5,0,0.0,-1.0
C0211,Points bonus,2.0,1,12.0,5.0
C0211,Member exclusive,1.5,1,9.0,5.0
C0212,20% off,3.0,0,0.0,-1.0
C0212,BOGO,4.5,0,0.0,-1.0
C0212,Free item,3.5,0,0.0,-1.0
C0212,Points bonus,2.0,0,0.0,-1.0
C0212,Member exclusive,1.5,0,0.0,-1.0
C0213,20% off,3.0,0,0.0,-1.0
C0213,BOGO,4.5,0,0.0,-1.0
C0213,Free item,3.5,0,0.0,-1.0
C0213,Points bonus,2.0,0,0.0,-1.0
C0213,Member exclusive,1.5,0,0.0,-1.0
C0214,20% off,3.0,0,0.0,-1.0
C0214,BOGO,4.5,1,0.0,-1.0
C0214,Free item,3.5,0,0.0,-1.0
C0214,Points bonus,2.0,0,0.0,-1.0
C0214,Member exclusive,1.5,1,0.0,-1.0
C0215,20% off,3.0,1,18.0,5.0
C0215,BOGO,4.5,1,27.0,5.0
C0215,Free item,3.5,1,21.0,5.0
C0215,Points bonus,2.0,1,12.0,5.0
C0215,Member exclusive,1.5,0,0.0,-1.0
C0216,20% off,3.0,0,0.0,-1.0
C0216,BOGO,4.5,0,0.0,-1.0
C0216,Free item,3.5,1,13.31,2.8
C0216,Points bonus,2.0,0,0.0,-1.0
C0216,Member exclusive,1.5,0,0.0,-1.0
C0217,20% off,3.0,0,0.0,-1.0
C0217,BOGO,4.5,0,0.0,-1.0
C0217,Free item,3.5,0,0.0,-1.0
C0217,Points bonus,2.0,0,0.0,-1.0
C0217,Member exclusive,1.5,0,0.0,-1.0
C0218,20% off,3.0,0,0.0,-1.0
C0218,BOGO,4.5,0,0.0,-1.0
C0218,Free item,3.5,0,0.0,-1.0
C0218,Points bonus,2.0,0,0.0,-1.0
C0218,Member exclusive,1.5,0,0.0,-1.0
C0219,20% off,3.0,0,0.0,-1.0
C0219,BOGO,4.5,0,0.0,-1.0
C0219,Free item,3.5,1,21.0,5.0
C0219,Points bonus,2.0,0,0.0,-1.0
C0219,Member exclusive,1.5,0,0.0,-1.0
C0220,20% off,3.0,0,0.0,-1.0
C0220,BOGO,4.5,0,0.0,-1.0
C0220,Free item,3.5,1,21.0,5.0
C0220,Points bonus,2.0,0,0.0,-1.0
C0220,Member exclusive,1.5,0,0.0,-1.0
C0221,20% off,3.0,0,0.0,-1.0
C0221,BOGO,4.5,0,0.0,-1.0
C0221,Free item,3.5,0,0.0,-1.0
C0221,Points bonus,2.0,1,0.0,-1.0
C0221,Member exclusive,1.5,0,0.0,-1.0
C0222,20% off,3.0,0,0.0,-1.0
C0222,BOGO,4.5,1,27.0,5.0
C0222,Free item,3.5,1,21.0,5.0
C0222,Points bonus,2.0,1,12.0,5.0
C0222,Member exclusive,1.5,1,9.0,5.0
C0223,20% off,3.0,0,0.0,-1.0
C0223,BOGO,4.5,1,23.1,4.13
C0223,Free item,3.5,1,21.0,5.0
C0223,Points bonus,2.0,0,0.0,-1.0
C0223,Member exclusive,1.5,1,9.0,5.0
C0224,20% off,3.0,0,0.0,-1.0
C0224,BOGO,4.5,0,0.0,-1.0
C0224,Free item,3.5,0,0.0,-1.0
C0224,Points bonus,2.0,0,0.0,-1.0
C0224,Member exclusive,1.5,0,0.0,-1.0
C0225,20% off,3.0,0,0.0,-1.0
C0225,BOGO,4.5,0,0.0,-1.0
C0225,Free item,3.5,1,0.0,-1.0
C0225,Points bonus,2.0,0,0.0,-1.0
C0225,Member exclusive,1.5,1,0.0,-1.0
C0226,20% off,3.0,0,0.0,-1.0
C0226,BOGO,4.5,0,0.0,-1.0
C0226,Free item,3.5,0,0.0,-1.0
C0226,Points bonus,2.0,0,0.0,-1.0
C0226,Member exclusive,1.5,1,9.0,5.0
C0227,20% off,3.0,0,0.0,-1.0
C0227,BOGO,4.5,0,0.0,-1.0
C0227,Free item,3.5,0,0.0,-1.0
C0227,Points bonus,2.0,1,12.0,5.0
C0227,Member exclusive,1.5,1,9.0,5.0
C0228,20% off,3.0,0,0.0,-1.0
C0228,BOGO,4.5,1,27.0,5.0
C0228,Free item,3.5,0,0.0,-1.0
C0228,Points bonus,2.0,0,0.0,-1.0
C0228,Member exclusive,1.5,0,0.0,-1.0
C0229,20% off,3.0,0,0.0,-1.0
C0229,BOGO,4.5,0,0.0,-1.0
C0229,Free item,3.5,0,0.0,-1.0
C0229,Points bonus,2.0,0,0.0,-1.0
C0229,Member exclusive,1.5,0,0.0,-1.0
C0230,20% off,3.0,1,16.74,4.58
C0230,BOGO,4.5,0,0.0,-1.0
C0230,Free item,3.5,1,18.61,4.32
C0230,Points bonus,2.0,0,0.0,-1.0
C0230,Member exclusive,1.5,0,0.0,-1.0
C0231,20% off,3.0,1,18.0,5.0
C0231,BOGO,4.5,0,0.0,-1.0
C0231,Free item,3.5,0,0.0,-1.0
C0231,Points bonus,2.0,0,0.0,-1.0
C0231,Member exclusive,1.5,0,0.0,-1.0
C0232,20% off,3.0,1,18.0,5.0
C0232,BOGO,4.5,1,27.0,5.0
C0232,Free item,3.5,0,0.0,-1.0
C0232,Points bonus,2.0,0,0.0,-1.0
C0232,Member exclusive,1.5,1,9.0,5.0
C0233,20% off,3.0,0,0.0,-1.0
C0233,BOGO,4.5,0,0.0,-1.0
C0233,Free item,3.5,0,0.0,-1.0
C0233,Points bonus,2.0,0,0.0,-1.0
C0233,Member exclusive,1.5,0,0.0,-1.0
C0234,20% off,3.0,0,0.0,-1.0
